"","R.N","FROM","TO","prs","revenue"
"514","E102","CHANDPUR
CHAURAHA","CANTT RLY
STATION",1,17
"515","E102","CHANDPUR
CHAURAHA","CIRCUIT HOUSE",1,22
"516","E102","CHANDPUR
CHAURAHA","KIT",1,33
"517","E102","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",4,152
"518","E102","CHANDPUR
CHAURAHA","MOHANSARAI",1,22
"519","E102","CHANDPUR
CHAURAHA","RAJATALAB",1,27
"520","E102","CHANDPUR
CHAURAHA","RTO",1,38
"521","E102","CIRCUIT HOUSE","BABATPUR CHAURAHA",1,33
"522","E102","CIRCUIT HOUSE","BABATPUR
CHAURAHA",1,33
"523","E102","CIRCUIT HOUSE","CANTT RLY STATION",2,34
"524","E102","CIRCUIT HOUSE","KIT",1,43
"525","E102","CIRCUIT HOUSE","MIRZAMURAD
BAZAR",1,43
"526","E102","CIRCUIT HOUSE","MOHANSARAI",1,33
"527","E102","CIRCUIT HOUSE","RAKHAUNA",1,38
"528","E102","CIRCUIT HOUSE","ROHANIA",1,27
"529","E102","GILAT BAZAR","BABATPUR
CHAURAHA",12,396
"530","E102","GILAT BAZAR","CANTT RLY STATION",3,51
"531","E102","GILAT BAZAR","CHANDPUR
CHAURAHA",2,54
"532","E102","GILAT BAZAR","HARHUA",1,22
"533","E102","GILAT BAZAR","VYASBAGH",1,17
"534","E102","HARHUA","BABATPUR
CHAURAHA",4,88
"535","E102","HARHUA","BHOJUBEER",3,66
"536","E102","HARHUA","CANTT RLY STATION",10,270
"537","E102","HARHUA","CHANDPUR
CHAURAHA",1,33
"538","E102","HARHUA","CIRCUIT HOUSE",3,66
"539","E102","HARHUA","MOHANSARAI",1,43
"540","E102","HARHUA","SADHU KI KUTIYA",1,48
"541","E102","JAGATPUR","AGRASEN MOD",3,99
"542","E102","JAGATPUR","CANTT RLY STATION",4,88
"543","E102","JAGATPUR","CANTT RLY
STATION",3,66
"544","E102","JAGATPUR","MIRZAMURAD BAZAR",1,33
"545","E102","KAAZI SARAI","BHOJUBEER",3,66
"546","E102","KAAZI SARAI","CANTT RLY STATION",2,66
"547","E102","KAAZI SARAI","KACHAHARI",1,27
"548","E102","KAAZI SARAI","NADESAR",1,27
"549","E102","KACHAHARI","BABATPUR
CHAURAHA",1,38
"550","E102","KACHAHARI","BHOJUBEER",1,12
"551","E102","KACHAHARI","CANTT RLY STATION",3,36
"552","E102","KACHAHARI","CHANDPUR
CHAURAHA",1,22
"553","E102","KACHAHARI","JAGATPUR",1,27
"554","E102","KACHAHARI","MIRZAMURAD
BAZAR",3,129
"555","E102","KACHAHARI","MODHAILA",1,22
"556","E102","KACHAHARI","RAJATALAB",2,76
"557","E102","KIT","BHULLANPUR",2,66
"558","E102","KIT","CANTT RLY STATION",16,608
"559","E102","KIT","CHANDPUR
CHAURAHA",1,33
"560","E102","KIT","GILAT BAZAR",1,43
"561","E102","KIT","MODHAILA",1,33
"562","E102","LAHARTARA","CHANDPUR
CHAURAHA",1,12
"563","E102","LAHARTARA","JAGATPUR",2,44
"564","E102","LAHARTARA","KACHAHARI",1,17
"565","E102","LAHARTARA","KIT",1,38
"566","E102","LAHARTARA","MIRZAMURAD
BAZAR",1,38
"567","E102","LAHARTARA","MODHAILA",1,17
"568","E102","LAHARTARA","MOHANSARAI",1,27
"569","E102","LAHARTARA","RAKHAUNA",2,66
"570","E102","LAHARTARA","ROHANIA",1,17
"571","E102","LAHARTARA","SADHU KI KUTIYA",2,76
"572","E102","LAHARTARA","SAHABABAD",1,22
"573","E102","MIRZAMURAD
BAZAR","BABATPUR
CHAURAHA",1,59
"574","E102","MIRZAMURAD
BAZAR","BHOJUBEER",11,473
"575","E102","MIRZAMURAD
BAZAR","CANTT RLY STATION",7,301
"576","E102","MIRZAMURAD
BAZAR","CANTT RLY
STATION",5,215
"577","E102","MIRZAMURAD
BAZAR","CIRCUIT HOUSE",4,172
"578","E102","MIRZAMURAD
BAZAR","KACHAHARI",1,43
"579","E102","MIRZAMURAD
BAZAR","ROHANIA",1,33
"580","E102","MODHAILA","CANTT RLY STATION",1,17
"581","E102","MODHAILA","KIT",1,33
"582","E102","MODHAILA","MIRZAMURAD
BAZAR",1,33
"583","E102","MOHANSARAI","AGRASEN MOD",2,76
"584","E102","MOHANSARAI","BABATPUR
CHAURAHA",3,162
"585","E102","MOHANSARAI","BHOJUBEER",7,231
"586","E102","MOHANSARAI","CANTT RLY STATION",13,351
"587","E102","MOHANSARAI","CANTT RLY
STATION",11,297
"588","E102","MOHANSARAI","CIRCUIT HOUSE",5,165
"589","E102","MOHANSARAI","KACHAHARI",3,99
"590","E102","MOHANSARAI","ROHANIA",1,17
"591","E102","NADESAR","BABATPUR
CHAURAHA",1,38
"592","E102","NADESAR","GILAT BAZAR",1,17
"593","E102","NADESAR","MOHANSARAI",1,33
"594","E102","RAJATALAB","BABATPUR
CHAURAHA",4,216
"595","E102","RAJATALAB","BHOJUBEER",6,228
"596","E102","RAJATALAB","BHULLANPUR",2,44
"597","E102","RAJATALAB","BOULIA",6,162
"598","E102","RAJATALAB","CANTT RLY STATION",27,891
"599","E102","RAJATALAB","CANTT RLY
STATION",5,165
"600","E102","RAJATALAB","CHANDPUR
CHAURAHA",1,27
"601","E102","RAJATALAB","CIRCUIT HOUSE",1,38
"602","E102","RAJATALAB","KACHAHARI",2,76
"603","E102","RAJATALAB","KIT",1,17
"604","E102","RAJATALAB","LAHARTARA",1,33
"605","E102","RAJATALAB","NADESAR",3,99
"606","E102","RAJATALAB","RAKHAUNA",1,12
"607","E102","RAJATALAB","TARNA",1,43
"608","E102","RAKHAUNA","CANTT RLY STATION",1,38
"609","E102","RAKHAUNA","CIRCUIT HOUSE",4,152
"610","E102","RAKHAUNA","KACHAHARI",1,38
"611","E102","ROHANIA","BABATPUR CHAURAHA",1,48
"612","E102","ROHANIA","BABATPUR
CHAURAHA",1,48
"613","E102","ROHANIA","BHOJUBEER",3,81
"614","E102","ROHANIA","BOULIA",1,17
"615","E102","ROHANIA","CANTT RLY STATION",5,110
"616","E102","ROHANIA","CANTT RLY
STATION",6,132
"617","E102","ROHANIA","CIRCUIT HOUSE",2,54
"618","E102","ROHANIA","KACHAHARI",2,54
"619","E102","ROHANIA","MIRZAMURAD BAZAR",1,33
"620","E102","ROHANIA","MIRZAMURAD
BAZAR",4,132
"621","E102","RTO","CANTT RLY STATION",1,33
"622","E102","RTO","JAGATPUR",2,86
"623","E102","SADHU KI KUTIYA","BHOJUBEER",9,387
"624","E102","SADHU KI KUTIYA","BOULIA",2,66
"625","E102","SADHU KI KUTIYA","CANTT RLY STATION",3,114
"626","E102","SADHU KI KUTIYA","CANTT RLY
STATION",6,228
"627","E102","SADHU KI KUTIYA","KACHAHARI",4,172
"628","E102","SADHU KI KUTIYA","MOHANSARAI",1,22
"629","E102","SAHABABAD","BABATPUR
CHAURAHA",2,96
"630","E102","SAHABABAD","BHULLANPUR",1,17
"631","E102","SAHABABAD","CANTT RLY STATION",6,162
"632","E102","SAHABABAD","CANTT RLY
STATION",2,54
"633","E102","SAHABABAD","HARHUA",1,43
"634","E102","SAHABABAD","MIRZAMURAD
BAZAR",1,27
"635","E102","SAHABABAD","MODHAILA",1,17
"636","E102","SAHABABAD","SADHU KI KUTIYA",1,22
"637","E102","SANMUKH HOSPITAL","CANTT RLY STATION",3,114
"638","E102","SANMUKH HOSPITAL","CHANDPUR
CHAURAHA",1,43
"639","E102","SANMUKH HOSPITAL","HARHUA",1,17
"640","E102","SATOMAHUA","AGRASEN MOD",2,44
"641","E102","SATOMAHUA","BABATPUR CHAURAHA",1,17
"642","E102","SATOMAHUA","CANTT RLY STATION",2,66
"643","E102","SATOMAHUA","KACHAHARI",2,54
"644","E102","TARNA","BABATPUR
CHAURAHA",2,54
"645","E102","TARNA","CANTT RLY STATION",2,44
"646","E102","VYASBAGH","CANTT RLY STATION",8,216
"647","E102","VYASBAGH","CANTT RLY
STATION",1,27
"648","E102","VYASBAGH","CHANDPUR CHAURAHA",1,33
"649","E102","VYASBAGH","NADESAR",1,22
"650","E103","BHELUPUR","CANTT RLY STATION",2,34
"651","E103","BHELUPUR","LANKA",1,17
"652","E103","BHULLANPUR","KACHHAWAN ROAD",1,43
"653","E103","BHULLANPUR","SADHU KI KUTIYA",1,33
"654","E103","BHULLANPUR","SAHABABAD",1,17
"655","E103","BOULIA","KACHHAWAN ROAD",1,43
"656","E103","BOULIA","LALPUR CHATTI",2,76
"657","E103","BOULIA","MOHANSARAI",1,27
"658","E103","CANTT RLY STATION","BHELUPUR",2,34
"659","E103","CANTT RLY STATION","BHU CAMPUS",1,22
"660","E103","CANTT RLY STATION","BHULLANPUR",3,66
"661","E103","CANTT RLY STATION","CHANDPUR
CHAURAHA",9,153
"662","E103","CANTT RLY STATION","DURGA KUND",15,255
"663","E103","CANTT RLY STATION","JAGATPUR",7,154
"664","E103","CANTT RLY STATION","KACHHAWAN ROAD",11,528
"665","E103","CANTT RLY STATION","KIT",2,76
"666","E103","CANTT RLY STATION","LANKA",74,1628
"667","E103","CANTT RLY STATION","MIRZAMURAD BAZAR",2,86
"668","E103","CANTT RLY STATION","MIRZAMURAD
BAZAR",4,172
"669","E103","CANTT RLY STATION","MODHAILA",9,153
"670","E103","CANTT RLY STATION","MOHANSARAI",18,486
"671","E103","CANTT RLY STATION","RAJATALAB",30,990
"672","E103","CANTT RLY STATION","RAKHAUNA",3,114
"673","E103","CANTT RLY STATION","RATHYATRA",6,72
"674","E103","CANTT RLY STATION","ROHANIA",8,176
"675","E103","CANTT RLY STATION","RUPAPUR",10,430
"676","E103","CANTT RLY STATION","SADHU KI KUTIYA",3,114
"677","E103","CANTT RLY STATION","SAHABABAD",4,108
"678","E103","CANTT RLY STATION","SIGRA",2,24
"679","E103","CHANDPUR
CHAURAHA","BOULIA",1,12
"680","E103","CHANDPUR
CHAURAHA","CANTT RLY STATION",7,119
"681","E103","CHANDPUR
CHAURAHA","KACHHAWAN ROAD",2,86
"682","E103","CHANDPUR
CHAURAHA","MIRZAMURAD
BAZAR",1,38
"683","E103","CHANDPUR
CHAURAHA","MOHANSARAI",3,66
"684","E103","CHANDPUR
CHAURAHA","ROHANIA",1,12
"685","E103","DURGA KUND","CANTT RLY STATION",5,85
"686","E103","DURGA KUND","SIGRA",2,34
"687","E103","JAGATPUR","CANTT RLY STATION",2,44
"688","E103","JAGATPUR","CHANDPUR
CHAURAHA",2,34
"689","E103","KACHHAWAN ROAD","BHELUPUR",1,48
"690","E103","KACHHAWAN ROAD","CANTT RLY STATION",7,336
"691","E103","KACHHAWAN ROAD","LANKA",3,162
"692","E103","KIT","CANTT RLY STATION",6,228
"693","E103","KIT","KACHHAWAN ROAD",2,44
"694","E103","LAHARTARA","ROHANIA",1,17
"695","E103","LAHARTARA","SAHABABAD",1,22
"696","E103","LANKA","BHELUPUR",1,17
"697","E103","LANKA","CANTT RLY STATION",104,2288
"698","E103","LANKA","KACHHAWAN ROAD",3,162
"699","E103","LANKA","LAHARTARA",4,88
"700","E103","LANKA","RATHYATRA",5,85
"701","E103","LANKA","RAVINDERPURI",1,12
"702","E103","LANKA","SIGRA",14,238
"703","E103","MIRZAMURAD BAZAR","KACHHAWAN ROAD",3,66
"704","E103","MIRZAMURAD
BAZAR","BHU CAMPUS",1,48
"705","E103","MODHAILA","BHELUPUR",1,22
"706","E103","MODHAILA","CANTT RLY STATION",3,51
"707","E103","MODHAILA","LANKA",3,81
"708","E103","MODHAILA","MIRZAMURAD
BAZAR",1,33
"709","E103","MODHAILA","MOHANSARAI",1,22
"710","E103","MODHAILA","SAHABABAD",1,17
"711","E103","MOHANSARAI","CANTT RLY STATION",11,297
"712","E103","MOHANSARAI","CHANDPUR
CHAURAHA",4,88
"713","E103","MOHANSARAI","LANKA",3,114
"714","E103","RAJATALAB","BHULLANPUR",1,22
"715","E103","RAJATALAB","CANTT RLY STATION",8,264
"716","E103","RAJATALAB","CHANDPUR
CHAURAHA",5,135
"717","E103","RAJATALAB","KACHHAWAN ROAD",2,66
"718","E103","RAJATALAB","SADHU KI KUTIYA",5,85
"719","E103","RAKHAUNA","BHULLANPUR",1,27
"720","E103","RATHYATRA","LANKA",1,17
"721","E103","RAVINDERPURI","CANTT RLY STATION",2,34
"722","E103","RAVINDERPURI","RATHYATRA",1,12
"723","E103","RAVINDERPURI","SIGRA",1,12
"724","E103","ROHANIA","CANTT RLY STATION",1,22
"725","E103","ROHANIA","CHANDPUR
CHAURAHA",1,12
"726","E103","ROHANIA","KACHHAWAN ROAD",1,38
"727","E103","ROHANIA","LALPUR CHATTI",1,33
"728","E103","RUPAPUR","RAJATALAB",2,54
"729","E103","RUPAPUR","ROHANIA",2,76
"730","E103","SADHU KI KUTIYA","CANTT RLY STATION",10,380
"731","E103","SAHABABAD","CANTT RLY STATION",3,81
"732","E103","SAHABABAD","SIGRA",4,108
"733","E103","SIGRA","CANTT RLY STATION",2,24
"734","E103","SIGRA","LANKA",4,68
"735","E103","VIDYAPEETH","LANKA",2,44
"736","E103","VIDYAPEETH","RATHYATRA",1,12
"737","E104","AHIRAULI","CANTT RLY STATION",3,99
"738","E104","AHIRAULI","CANTT RLY
STATION",3,99
"739","E104","AYAR","BHOJUBEER",2,44
"740","E104","AYAR","CANTT RLY STATION",7,231
"741","E104","AYAR","MODHAILA",1,38
"742","E104","AYAR","MOHANSARAI",2,86
"743","E104","AYAR","RAJATALAB",1,48
"744","E104","AYAR","SINDHORA",4,108
"745","E104","BELWARIYA","KACHAHARI",1,22
"746","E104","BELWARIYA","SINDHORA",4,132
"747","E104","BHOJUBEER","AHIRAULI",1,27
"748","E104","BHOJUBEER","AYAR",2,44
"749","E104","BHOJUBEER","BELWARIYA",3,51
"750","E104","BHOJUBEER","CANTT RLY STATION",7,119
"751","E104","BHOJUBEER","CANTT RLY
STATION",1,17
"752","E104","BHOJUBEER","CHANDPUR
CHAURAHA",3,66
"753","E104","BHOJUBEER","GARTHAMA",2,66
"754","E104","BHOJUBEER","GOSAIPUR",2,54
"755","E104","BHOJUBEER","MARUEE",1,38
"756","E104","BHOJUBEER","MIRZAMURAD BAZAR",2,86
"757","E104","BHOJUBEER","PALAHI PATTI",2,66
"758","E104","BHOJUBEER","RAJATALAB",2,76
"759","E104","BHOJUBEER","SARAIYA",9,297
"760","E104","BHOJUBEER","SINDHORA",41,1558
"761","E104","BHULLANPUR","CANTT RLY STATION",1,22
"762","E104","BHULLANPUR","CANTT RLY
STATION",1,22
"763","E104","BOULIA","CANTT RLY STATION",2,24
"764","E104","BOULIA","CHANDPUR
CHAURAHA",1,12
"765","E104","BOULIA","PALAHI PATTI",1,38
"766","E104","BOULIA","RAJATALAB",1,27
"767","E104","BOULIA","ROHANIA",1,17
"768","E104","CANTT RLY STATION","AHIRAULI",4,132
"769","E104","CANTT RLY STATION","AYAR",1,33
"770","E104","CANTT RLY STATION","BELWARIYA",9,243
"771","E104","CANTT RLY STATION","BHOJUBEER",3,51
"772","E104","CANTT RLY STATION","BHULLANPUR",3,66
"773","E104","CANTT RLY STATION","CHANDMARI",6,132
"774","E104","CANTT RLY STATION","CHANDPUR
CHAURAHA",5,85
"775","E104","CANTT RLY STATION","GARTHAMA",4,152
"776","E104","CANTT RLY STATION","GOSAIPUR",13,429
"777","E104","CANTT RLY STATION","JAGATPUR",12,264
"778","E104","CANTT RLY STATION","KACHAHARI",1,12
"779","E104","CANTT RLY STATION","KIT",12,456
"780","E104","CANTT RLY STATION","LALPUR T.F.C.",1,22
"781","E104","CANTT RLY STATION","MIRZAMURAD BAZAR",13,559
"782","E104","CANTT RLY STATION","MODHAILA",4,68
"783","E104","CANTT RLY STATION","MOHANSARAI",56,1512
"784","E104","CANTT RLY STATION","MURDAHA",7,189
"785","E104","CANTT RLY STATION","NATINIYA DAI",2,44
"786","E104","CANTT RLY STATION","PALAHI PATTI",3,114
"787","E104","CANTT RLY STATION","RAJATALAB",41,1353
"788","E104","CANTT RLY STATION","RAKHAUNA",2,76
"789","E104","CANTT RLY STATION","ROHANIA",7,154
"790","E104","CANTT RLY STATION","SADHU KI KUTIYA",3,114
"791","E104","CANTT RLY STATION","SAHABABAD",1,27
"792","E104","CANTT RLY STATION","SARAIYA",7,266
"793","E104","CANTT RLY STATION","SINDHORA",62,2666
"794","E104","CANTT RLY
STATION","BHOJUBEER",1,17
"795","E104","CANTT RLY
STATION","CHANDPUR
CHAURAHA",3,51
"796","E104","CANTT RLY
STATION","GOSAIPUR",3,99
"797","E104","CANTT RLY
STATION","JAGATPUR",4,88
"798","E104","CANTT RLY
STATION","KIT",2,76
"799","E104","CANTT RLY
STATION","MIRZAMURAD
BAZAR",5,215
"800","E104","CANTT RLY
STATION","MODHAILA",5,85
"801","E104","CANTT RLY
STATION","MOHANSARAI",5,135
"802","E104","CANTT RLY
STATION","MURDAHA",2,54
"803","E104","CANTT RLY
STATION","RAJATALAB",3,99
"804","E104","CANTT RLY
STATION","SADHU KI KUTIYA",3,114
"805","E104","CANTT RLY
STATION","SARAIYA",3,114
"806","E104","CANTT RLY
STATION","SINDHORA",1,43
"807","E104","CHANDMARI","AYAR",2,34
"808","E104","CHANDMARI","CANTT RLY STATION",5,110
"809","E104","CHANDMARI","CHANDPUR
CHAURAHA",1,27
"810","E104","CHANDMARI","SINDHORA",9,297
"811","E104","CHANDPUR
CHAURAHA","BHOJUBEER",3,66
"812","E104","CHANDPUR
CHAURAHA","CANTT RLY STATION",2,34
"813","E104","CHANDPUR
CHAURAHA","MIRZAMURAD BAZAR",2,76
"814","E104","CHANDPUR
CHAURAHA","PALAHI PATTI",1,43
"815","E104","CHANDPUR
CHAURAHA","ROHANIA",6,72
"816","E104","CHANDPUR
CHAURAHA","SINDHORA",2,96
"817","E104","CIRCUIT HOUSE","BHULLANPUR",1,27
"818","E104","CIRCUIT HOUSE","CANTT RLY STATION",3,51
"819","E104","CIRCUIT HOUSE","KIT",2,86
"820","E104","CIRCUIT HOUSE","MIRZAMURAD BAZAR",1,43
"821","E104","CIRCUIT HOUSE","RAJATALAB",1,38
"822","E104","CIRCUIT HOUSE","RAKHAUNA",1,38
"823","E104","GARTHAMA","BHOJUBEER",2,66
"824","E104","GARTHAMA","CANTT RLY STATION",12,456
"825","E104","GARTHAMA","CHANDMARI",2,54
"826","E104","GARTHAMA","MOHANSARAI",2,96
"827","E104","GARTHAMA","SINDHORA",1,17
"828","E104","GOSAIPUR","KACHAHARI",1,33
"829","E104","GOSAIPUR","LALPUR T.F.C.",1,22
"830","E104","GOSAIPUR","SAHABABAD",2,86
"831","E104","GOSAIPUR","SINDHORA",2,44
"832","E104","JAGATPUR","BHULLANPUR",1,12
"833","E104","JAGATPUR","CANTT RLY STATION",6,132
"834","E104","JAGATPUR","NADESAR",1,27
"835","E104","KACHAHARI","BHULLANPUR",3,66
"836","E104","KACHAHARI","BOULIA",1,17
"837","E104","KACHAHARI","CANTT RLY STATION",1,12
"838","E104","KACHAHARI","CANTT RLY
STATION",1,12
"839","E104","KACHAHARI","JAGATPUR",1,27
"840","E104","KACHAHARI","LAHARTARA",1,17
"841","E104","KACHAHARI","MIRZAMURAD BAZAR",1,43
"842","E104","KACHAHARI","PALAHI PATTI",1,33
"843","E104","KACHAHARI","ROHANIA",1,27
"844","E104","KACHAHARI","SADHU KI KUTIYA",1,43
"845","E104","KIT","CANTT RLY STATION",6,228
"846","E104","KIT","CANTT RLY
STATION",2,76
"847","E104","KIT","CHANDPUR
CHAURAHA",3,99
"848","E104","KIT","MOHANSARAI",1,22
"849","E104","KIT","RAJATALAB",1,17
"850","E104","LAHARTARA","BHULLANPUR",1,17
"851","E104","LAHARTARA","KACHAHARI",1,17
"852","E104","LAHARTARA","RAJATALAB",2,66
"853","E104","LALPUR T.F.C.","CANTT RLY STATION",3,66
"854","E104","LALPUR T.F.C.","GARTHAMA",1,27
"855","E104","LALPUR T.F.C.","LAHARTARA",1,22
"856","E104","LALPUR T.F.C.","ROHANIA",1,33
"857","E104","LALPUR T.F.C.","SARAIYA",1,33
"858","E104","LALPUR T.F.C.","SINDHORA",5,190
"859","E104","MARUEE","BHOJUBEER",1,38
"860","E104","MARUEE","BOULIA",1,43
"861","E104","MARUEE","CANTT RLY STATION",7,301
"862","E104","MARUEE","KACHAHARI",3,114
"863","E104","MARUEE","MURDAHA",1,27
"864","E104","MARUEE","NATINIYA DAI",1,33
"865","E104","MARUEE","SADHU KI KUTIYA",2,118
"866","E104","MIRZAMURAD BAZAR","AHIRAULI",1,54
"867","E104","MIRZAMURAD BAZAR","AYAR",5,270
"868","E104","MIRZAMURAD BAZAR","BELWARIYA",1,48
"869","E104","MIRZAMURAD BAZAR","BHOJUBEER",9,387
"870","E104","MIRZAMURAD BAZAR","CANTT RLY STATION",5,215
"871","E104","MIRZAMURAD BAZAR","CHANDPUR
CHAURAHA",2,76
"872","E104","MIRZAMURAD BAZAR","GARTHAMA",1,59
"873","E104","MIRZAMURAD BAZAR","MODHAILA",2,66
"874","E104","MIRZAMURAD BAZAR","PALAHI PATTI",1,59
"875","E104","MIRZAMURAD BAZAR","ROHANIA",1,33
"876","E104","MIRZAMURAD BAZAR","SINDHORA",1,64
"877","E104","MIRZAMURAD
BAZAR","CANTT RLY
STATION",2,86
"878","E104","MIRZAMURAD
BAZAR","GARTHAMA",1,59
"879","E104","MODHAILA","CANTT RLY STATION",6,102
"880","E104","MODHAILA","GARTHAMA",1,43
"881","E104","MODHAILA","MIRZAMURAD BAZAR",1,33
"882","E104","MODHAILA","RAJATALAB",1,27
"883","E104","MOHANSARAI","BHOJUBEER",7,231
"884","E104","MOHANSARAI","BHULLANPUR",2,44
"885","E104","MOHANSARAI","CANTT RLY STATION",30,810
"886","E104","MOHANSARAI","CANTT RLY
STATION",6,162
"887","E104","MOHANSARAI","CHANDPUR
CHAURAHA",2,44
"888","E104","MOHANSARAI","GARTHAMA",2,96
"889","E104","MOHANSARAI","MODHAILA",1,22
"890","E104","MOHANSARAI","MURDAHA",4,172
"891","E104","MOHANSARAI","SINDHORA",1,54
"892","E104","MURDAHA","CANTT RLY STATION",24,648
"893","E104","MURDAHA","JAGATPUR",2,76
"894","E104","MURDAHA","KACHAHARI",1,22
"895","E104","MURDAHA","MIRZAMURAD
BAZAR",3,162
"896","E104","MURDAHA","MOHANSARAI",2,86
"897","E104","MURDAHA","NATINIYA DAI",1,17
"898","E104","MURDAHA","ROHANIA",1,38
"899","E104","NADESAR","BHOJUBEER",1,12
"900","E104","NADESAR","CANTT RLY STATION",1,12
"901","E104","NADESAR","MIRZAMURAD BAZAR",2,86
"902","E104","NADESAR","SAHABABAD",1,27
"903","E104","NATINIYA DAI","AHIRAULI",2,44
"904","E104","NATINIYA DAI","AYAR",1,22
"905","E104","NATINIYA DAI","BOULIA",1,22
"906","E104","NATINIYA DAI","CANTT RLY STATION",1,22
"907","E104","NATINIYA DAI","MARUEE",1,33
"908","E104","NATINIYA DAI","MOHANSARAI",1,38
"909","E104","NATINIYA DAI","PALAHI PATTI",1,27
"910","E104","NATINIYA DAI","ROHANIA",2,66
"911","E104","NATINIYA DAI","SINDHORA",6,228
"912","E104","PALAHI PATTI","BHOJUBEER",3,99
"913","E104","PALAHI PATTI","BOULIA",4,152
"914","E104","PALAHI PATTI","CANTT RLY STATION",3,114
"915","E104","PALAHI PATTI","CHANDPUR
CHAURAHA",3,129
"916","E104","PALAHI PATTI","NADESAR",1,33
"917","E104","PALAHI PATTI","SINDHORA",4,88
"918","E104","RAJATALAB","AYAR",1,48
"919","E104","RAJATALAB","BOULIA",4,108
"920","E104","RAJATALAB","CANTT RLY STATION",10,330
"921","E104","RAJATALAB","CANTT RLY
STATION",8,264
"922","E104","RAJATALAB","CHANDPUR
CHAURAHA",3,81
"923","E104","RAJATALAB","CIRCUIT HOUSE",2,76
"924","E104","RAJATALAB","GOSAIPUR",1,48
"925","E104","RAJATALAB","KACHAHARI",1,38
"926","E104","RAJATALAB","MIRZAMURAD BAZAR",1,22
"927","E104","RAJATALAB","MODHAILA",1,27
"928","E104","RAJATALAB","MOHANSARAI",2,24
"929","E104","RAJATALAB","MURDAHA",1,43
"930","E104","RAJATALAB","NATINIYA DAI",6,228
"931","E104","RAJATALAB","SADHU KI KUTIYA",2,34
"932","E104","RAJATALAB","SINDHORA",4,236
"933","E104","RAKHAUNA","CANTT RLY STATION",1,38
"934","E104","RAKHAUNA","CANTT RLY
STATION",1,38
"935","E104","RAKHAUNA","CHANDMARI",3,129
"936","E104","RAKHAUNA","RAJATALAB",1,12
"937","E104","ROHANIA","BELWARIYA",2,66
"938","E104","ROHANIA","BHOJUBEER",1,27
"939","E104","ROHANIA","CANTT RLY STATION",8,176
"940","E104","ROHANIA","CHANDPUR
CHAURAHA",1,12
"941","E104","ROHANIA","KACHAHARI",2,54
"942","E104","ROHANIA","LAHARTARA",1,17
"943","E104","ROHANIA","LALPUR T.F.C.",2,66
"944","E104","ROHANIA","MOHANSARAI",1,17
"945","E104","ROHANIA","NADESAR",2,44
"946","E104","ROHANIA","RAJATALAB",1,22
"947","E104","ROHANIA","SINDHORA",2,96
"948","E104","SADHU KI KUTIYA","BHOJUBEER",1,43
"949","E104","SADHU KI KUTIYA","BOULIA",3,99
"950","E104","SADHU KI KUTIYA","CANTT RLY STATION",8,304
"951","E104","SADHU KI KUTIYA","CANTT RLY
STATION",1,38
"952","E104","SADHU KI KUTIYA","CHANDPUR
CHAURAHA",2,66
"953","E104","SADHU KI KUTIYA","NADESAR",1,38
"954","E104","SADHU KI KUTIYA","RAJATALAB",1,17
"955","E104","SADHU KI KUTIYA","ROHANIA",1,27
"956","E104","SADHU KI KUTIYA","SAHABABAD",1,22
"957","E104","SADHU KI KUTIYA","SINDHORA",6,384
"958","E104","SAHABABAD","CANTT RLY STATION",8,216
"959","E104","SAHABABAD","LAHARTARA",1,22
"960","E104","SAHABABAD","MIRZAMURAD BAZAR",2,54
"961","E104","SAHABABAD","SINDHORA",2,108
"962","E104","SARAIYA","AYAR",2,44
"963","E104","SARAIYA","BHOJUBEER",3,99
"964","E104","SARAIYA","CANTT RLY STATION",5,190
"965","E104","SARAIYA","CANTT RLY
STATION",1,38
"966","E104","SARAIYA","CHANDMARI",1,33
"967","E104","SARAIYA","KACHAHARI",2,76
"968","E104","SARAIYA","KIT",2,118
"969","E104","SARAIYA","PALAHI PATTI",1,17
"970","E104","SARAIYA","RAJATALAB",2,108
"971","E104","SINDHORA","AYAR",6,162
"972","E104","SINDHORA","BELWARIYA",1,33
"973","E104","SINDHORA","BHOJUBEER",20,760
"974","E104","SINDHORA","BHULLANPUR",1,48
"975","E104","SINDHORA","CANTT RLY STATION",57,2451
"976","E104","SINDHORA","CANTT RLY
STATION",9,387
"977","E104","SINDHORA","CHANDMARI",9,297
"978","E104","SINDHORA","CHANDPUR
CHAURAHA",7,336
"979","E104","SINDHORA","CIRCUIT HOUSE",10,380
"980","E104","SINDHORA","GOSAIPUR",4,88
"981","E104","SINDHORA","KACHAHARI",1,43
"982","E104","SINDHORA","KIT",4,256
"983","E104","SINDHORA","LAHARTARA",1,43
"984","E104","SINDHORA","LALPUR T.F.C.",4,152
"985","E104","SINDHORA","MIRZAMURAD BAZAR",2,128
"986","E104","SINDHORA","MOHANSARAI",6,324
"987","E104","SINDHORA","MURDAHA",5,165
"988","E104","SINDHORA","PALAHI PATTI",2,44
"989","E104","SINDHORA","RAJATALAB",5,295
"990","E104","SINDHORA","RAKHAUNA",3,177
"991","E104","SINDHORA","ROHANIA",6,288
"992","E106","ASAPUR","CANTT RLY STATION",23,506
"993","E106","ASAPUR","CANTT RLY
STATION",2,44
"994","E106","ASAPUR","CHUBEYPUR",2,54
"995","E106","ASAPUR","JAGATPUR",1,33
